
Axis Mutual Fund
Edelweiss Absolute Return Fund-Div,11.01,10.9,11.01
Edelweiss Absolute Return Fund-Gr,13.49,13.36,13.49
Edelweiss Absolute Return Fund-Direct Pl-Gr,13.53,13.39,13.53
Edelweiss Diversified Gr Equity Top 100 (E.D.G.E. Top 100) Fund-Direct Pl-Div ,13.83,13.42,13.83
Edelweiss Diversified Gr Equity Top 100 (E.D.G.E. Top 100) Fund-Direct Pl-Gr ,17.43,16.91,17.43
Edelweiss Diversified Gr Equity Top 100 (E.D.G.E. Top 100) Fund-Gr ,17.38,16.86,17.38
Edelweiss Diversified Gr Equity Top 100 (E.D.G.E. Top 100) Fund-Pl B-Div ,17.68,17.15,17.68
Edelweiss Diversified Gr Equity Top 100 (E.D.G.E. Top 100) Fund-Pl B-Gr ,17.47,16.95,17.47
Edelweiss Diversified Gr Equity Top 100 (E.D.G.E. Top 100) Fund-Pl C-Div ,14.09,13.67,14.09
Edelweiss Diversified Gr Equity Top 100 (E.D.G.E. Top 100) Fund-Pl C-Gr ,17.24,16.72,17.24
Edelweiss Diversified Gr Equity Top 100 (E.D.G.E. Top 100) Fund-Div ,13.27,12.87,13.27
Edelweiss Equity Enhancer Fund-Gr ,13.32,13.32,13.32
Edelweiss Equity Enhancer Fund-Pl B-Gr ,13.13,13.13,13.13
Edelweiss Equity Enhancer Fund-Direct Pl-Div ,12.18,12.06,12.18
Edelweiss Equity Enhancer Fund-Direct Pl-Gr ,13.34,13.21,13.34
Edelweiss Equity Enhancer Fund-Div,12.14,12.14,12.14
Edelweiss Equity Enhancer Fund-Pl B-Div ,13.39,13.39,13.39
Edelweiss Sel Midcap Fund-Direct Pl-Div,12.23,12.11,12.23
Edelweiss Sel Midcap Fund-Direct Pl-Gr,12.23,12.11,12.23
Edelweiss Sel Midcap Fund-Div,12.19,12.07,12.19
Edelweiss Sel Midcap Fund-Gr,12.19,12.07,12.19
Edelweiss Mly In Pl-Direct Pl-Gr,13.62,13.35,13.62
Edelweiss Mly In Pl-Direct Pl-Mly Div,10.4,10.2,10.4
Edelweiss Mly In Pl-Gr,13.59,13.45,13.59
Edelweiss Mly In Pl-Mly Div,10.11,10.01,10.11
Edelweiss S T In Fund-Direct Pl-Gr ,14.2,14.2,14.2
Edelweiss S T In Fund-Div ,11.56,11.56,11.56
Edelweiss S T In Fund-Gr ,14.15,14.15,14.15
Edelweiss S T In Fund-Ins Pl-Gr ,13.66,13.66,13.66
Edelweiss Ultra S T B.Fn-Gr ,1487.77,1486.29,1487.77
Edelweiss Ultra S T B.Fn-Direct Pl-Gr ,1488.4,1486.91,1488.4
Edelweiss Ultra S T B.Fn-Daily Div ,1001.17,1000.16,1001.17
Edelweiss Ultra S T B.Fn-Fortnightly Div ,1003.26,1002.25,1003.26
Edelweiss Ultra S T B.Fn-Mly Div ,1002.01,1001.01,1002.01
Edelweiss Ultra S T B.Fn-Retail Pl-Daily Div ,1001.17,1000.16,1001.17
Edelweiss Ultra S T B.Fn-Retail Pl-Fortnightly Div ,1003.05,1002.04,1003.05
Edelweiss Ultra S T B.Fn-Retail Pl-Gr ,1455.26,1453.81,1455.26
Edelweiss Ultra S T B.Fn-Retail Pl-Mly Div ,1002.74,1001.73,1002.74
Edelweiss Ultra S T B.Fn-Retail Pl-Weely Div ,1001.92,1000.92,1001.92
Edelweiss Ultra S T B.Fn-Weely Div ,1002.01,1001.0,1002.01
Edelweiss Ultra S T B.Fn-Direct Pl-Daily Div ,1001.17,1000.16,1001.17
Edelweiss Ultra S T B.Fn-Direct Pl-Weely Div ,1002.78,1001.78,1002.78

HSBC Mutual Fund
Tax Saver Equity Fund-Div,15.55,15.55,15.55
Tax Saver Equity Fund-Div Direct,15.67,15.67,15.67
Tax Saver Equity Fund-Gr,16.86,16.86,16.86
Tax Saver Equity Fund-Gr Direct,16.99,16.99,16.99
Flo.Rate-LT Pl-Weely Div Direct,11.25,11.25,11.25
Flo.Rate Fund-LT-Div-Mly,10.64,10.64,10.64
Flo.Rate Fund-LT-Div-Weely,11.25,11.25,11.25
Flo.Rate Fund-LT-Gr,19.5,19.5,19.5
Flo.Rate Fund-LT-Reg-Div-Mly,10.02,10.02,10.02
Flo.Rate Fund-LT-Reg-Div-weely,10.02,10.02,10.02
Flo.Rate Fund-LT-Reg-Gr,18.67,18.67,18.67
Flo.Rate Fund-LT-Div-Daily,10.02,10.02,10.02
Flo.Rate Fund-LT Pl-Gr Direct,19.57,19.57,19.57
Brazil Fund-Div Direct,8.96,8.96,8.96
Brazil Fund-Gr Direct,8.96,8.96,8.96
Brazil Fund-Div,8.89,8.89,8.89
Brazil Fund-Gr,8.89,8.89,8.89
-Emerging Maret Fund-Div Direct,11.61,11.61,11.61
-Emerging Maret Fund-Gr Direct,11.61,11.61,11.61
Emerging Marets Fund-Div,11.52,11.52,11.52
Emerging Marets Fund-Gr,11.52,11.52,11.52
Gilt Fund-Div,13.4,13.4,13.4
Gilt Fund-Gr,15.19,15.19,15.19
Gilt Fund-Div-Weely,9.51,9.51,9.51
Gilt Fund-Gr Direct,15.27,15.27,15.27
Dynamic Fund-Div,10.43,10.43,10.43
Dynamic Fund-Gr,10.43,10.43,10.43
Dynamic Fund-Div Direct,10.5,10.5,10.5
Dynamic Fund-Gr Direct,10.5,10.5,10.5
Equity Fund-Div,24.58,24.58,24.58
Equity Fund-Div irect,24.79,24.79,24.79
Equity Fund-Gr,108.04,108.04,108.04
Equity Fund-Gr Direct,108.92,108.92,108.92
India Opportunities Fund-Div,17.16,17.16,17.16
India Opportunities Fund-Div Direct,17.3,17.3,17.3
India Opportunities Fund-Gr,39.82,39.82,39.82
India Opportunities Fund-Gr Direct,40.13,40.13,40.13
Midcap Equity Fund-Div,9.62,9.62,9.62
Midcap Equity Fund-Div Direct,9.69,9.69,9.69
Midcap Equity Fund-Gr,18.0,18.0,18.0
Midcap Equity Fund-Gr Direct,18.13,18.13,18.13
Progressive Themes Fund-Div Direct,8.16,8.16,8.16
Progressive Themes Fund-Gr,9.53,9.53,9.53
Progressive Themes Fund-Gr Direct,9.6,9.6,9.6
Progressive Themes Fund-Div,8.1,8.1,8.1
-Small Cap Fund-Div Direct,8.75,8.75,8.75
-Small Cap Fund-Gr Direct,9.42,9.42,9.42
Small Cap Fund-Div,8.69,8.69,8.69
Small Cap Fund-Gr,9.34,9.34,9.34
Unique Opportunities Fund-Div,11.34,11.34,11.34
Unique Opportunities Fund-Gr,11.34,11.34,11.34
Unique Opportunities Fund-Div Direct,11.41,11.41,11.41
Unique Opportunities Fund-Gr Direct,11.41,11.41,11.41
Flexi Debt Fund-Gr Direct,16.6,16.6,16.6
Flexi Debt Fund-Half Yly Div,10.74,10.74,10.74
Flexi Debt Fund-Half-Yly Div Direct,10.42,10.42,10.42
Flexi Debt Fund-Mly Div Direct,10.59,10.59,10.59
Flexi Debt Fund-Qly Div,11.43,11.43,11.43
Flexi Debt Fund-Qly Div Direct,11.53,11.53,11.53
Flexi Debt Fund-Reg-Half Yly Div,11.42,11.42,11.42
Flexi Debt Fund-Fortnightly Div,9.94,9.94,9.94
Flexi Debt Fund-Gr,16.48,16.48,16.48
Flexi Debt Fund-Mly Div,10.45,10.45,10.45
Flexi Debt Fund-Reg.Gr,16.14,16.14,16.14
Flexi Debt Fund-Reg.Mly Div,10.21,10.21,10.21
Flexi Debt Fund-Reg. Fortnightly Div,10.62,10.62,10.62
Flexi Debt Fund-Reg. Qly Div,11.51,11.51,11.51
In Fund-Inv-Div,10.87,10.87,10.87
In Fund-Inv-Gr,20.33,20.33,20.33
In Fund-Inv Pl-Gr Direct,20.51,20.51,20.51
In Fund-S T-Div,10.93,10.93,10.93
In Fund-S T-Div-Weely,10.22,10.22,10.22
In Fund-S T-Gr,20.49,20.49,20.49
In Fund-S T-Inst.-Div,11.17,11.17,11.17
In Fund-S T-Inst.-Div-Weely,12.12,12.12,12.12
In Fund-S T-Inst.-Gr,16.42,16.42,16.42
In Fund-S T-Inst. Plus-Gr,11.9,11.9,11.9
In Fund-S T-Inst. Plus-Weely Div,10.04,10.04,10.04
In Fund-S T Pl-Div Direct,11.03,11.03,11.03
In Fund-S T Pl-Gr Direct,20.64,20.64,20.64
In Fund-STP-Weely Div Direct,10.24,10.24,10.24
MIP-Reg- Div-Mly,10.98,10.98,10.98
MIP-Reg-Div-Qly,11.35,11.35,11.35
MIP-Reg-Gr,20.28,20.28,20.28
MIP-Reg Pl-Gr Direct,20.42,20.42,20.42
MIP-Savings- Div-Qly,12.15,12.15,12.15
MIP-Savings-Div-Mly,12.05,12.05,12.05
MIP-Savings-Gr,23.29,23.29,23.29
MIP-Savings Pl-Gr Direct,23.43,23.43,23.43
MIP-Savings Pl-Mly Div Direct,12.26,12.26,12.26
MIP-Savings Pl-Qly Div Direct,12.53,12.53,12.53
Ultra S T B.Fn-Div-Mly,10.15,10.15,10.15
Ultra S T B.Fn-Gr,11.05,11.05,11.05
Ultra S T B.Fn-Inst. Plus-Div-Daily,12.12,12.12,12.12
Ultra S T B.Fn-Reg- Div-Weely,10.02,10.02,10.02
Ultra S T B.Fn-Reg-Div-Daily,10.0,10.0,10.0
Ultra S T B.Fn-Reg-Gr,16.21,16.21,16.21
Ultra S T B.Fn-Daily Div Direct,10.08,10.08,10.08
Ultra S T B.Fn-Div-Daily,10.0,10.0,10.0
Ultra S T B.Fn-Gr Direct,11.08,11.08,11.08
Ultra S T B.Fn-Instutional Plus-Div-Weely,10.17,10.17,10.17
Ultra S T B.Fn-Weely Div Direct,10.06,10.06,10.06
Ultra S T B.Fn-Div-Weely,10.02,10.02,10.02
Cash Fund- Gr,1244.38,1244.38,1244.38
Cash Fund- Gr Direct,1244.48,1244.48,1244.48
Cash Fund-Daily Div,1000.56,1000.56,1000.56
Cash Fund-Daily Div Direct,1000.56,1000.56,1000.56
Cash Fund-Ins Pl-Gr,1981.89,1981.89,1981.89
Cash Fund-Mly Div,1001.75,1001.75,1001.75
Cash Fund-Mly Div Direct,1001.7,1001.7,1001.7
Cash Fund-Reg-Weely Div,1003.07,1003.07,1003.07
Cash Fund-Reg-Div,1019.3,1019.3,1019.3
Cash Fund-Weely Div,1112.37,1112.37,1112.37
Cash Fund-Weely Div Direct,1112.34,1112.34,1112.34
Cash Fund-Ins Pl-Daily Div,1097.09,1097.09,1097.09
Cash Fund-Reg-Gr,1936.71,1936.71,1936.71
Capital Protection Oriented Fund – I – Pl I-Div,10.41,10.41,10.41
Capital Protection Oriented Fund – I – Pl I-Gr,10.41,10.41,10.41
Capital Protection Oriented Fund – I – Pl I-Gr Direct,10.45,10.45,10.45
Fix T 100-Direct Pl Gr ,10.02,10.02,10.02
Fix T 100-Div ,10.02,10.02,10.02
Fix T 100-Gr ,10.02,10.02,10.02
Fix T 89-Div,10.57,10.57,10.57
Fix T 89-Gr,10.57,10.57,10.57
Fix T 89-Gr Direct,10.59,10.59,10.59
Fix T 90-Div,10.58,10.58,10.58
Fix T 90-Gr,10.58,10.58,10.58
Fix T 90-Gr Direct,10.59,10.59,10.59
Fix T 91-Div,10.34,10.34,10.34
Fix T 91-Div Direct,10.35,10.35,10.35
Fix T 91-Gr,10.34,10.34,10.34
Fix T 91-Gr Direct,10.35,10.35,10.35
Fix T 94-Div,10.4,10.4,10.4
Fix T 94-Gr,10.4,10.4,10.4
Fix T 94-Gr Direct,10.4,10.4,10.4
Fix T 95-Div,10.46,10.46,10.46
Fix T 95-Gr,10.46,10.46,10.46
Fix T 95-Gr Direct,10.47,10.47,10.47
Fix T 96-Direct Pl Gr ,10.37,10.37,10.37
Fix T 96-Div ,10.37,10.37,10.37
Fix T 96-Gr ,10.37,10.37,10.37
Fix T 97-Direct Pl Gr ,10.08,10.08,10.08
Fix T 97-Div ,10.08,10.08,10.08
Fix T 97-Gr ,10.08,10.08,10.08
Fix T 98-Direct Pl Gr ,10.11,10.11,10.11
Fix T 98-Div ,10.11,10.11,10.11
Fix T 98-Gr ,10.11,10.11,10.11
Fix T 99-Direct Pl Gr ,10.06,10.06,10.06
Fix T 99-Div ,10.06,10.06,10.06
Fix T 99-Gr ,10.06,10.06,10.06

IDBI Mutual Fund
IDBI Tax Saving Fund-Div Direct,10.96,10.96,10.96
IDBI Tax Saving Fund-Div Reg,10.94,10.94,10.94
IDBI Tax Saving Fund-Gr Direct,10.96,10.96,10.96
IDBI Tax Saving Fund-Gr Reg,10.94,10.94,10.94
IDBI GOLD FUND,8.71,8.62,8.71
IDBI GOLD FUND Direct,8.71,8.63,8.71
IDBI Gilt Fund A Div,10.27,10.21,10.27
IDBI Gilt Fund A Div Direct,10.29,10.23,10.29
IDBI Gilt Fund Gr,10.27,10.21,10.27
IDBI Gilt Fund Gr Direct,10.3,10.24,10.3
IDBI Gilt Fund Qly Div,10.11,10.06,10.11
IDBI Gilt Fund Qly Div Direct,10.14,10.09,10.14
IDBI Gold Exchange Traded Fund,2663.58,2663.58,2663.58
IDBI India Top 100 Equity Fund Div,12.66,12.53,12.66
IDBI India Top 100 Equity Fund Div Direct,12.72,12.59,12.72
IDBI India Top 100 Equity Fund Gr,12.66,12.53,12.66
IDBI India Top 100 Equity Fund Gr Direct,12.72,12.59,12.72
IDBI Nifty Index Fund Div,11.31,11.2,11.31
IDBI Nifty Index Fund Div Direct,11.35,11.23,11.35
IDBI NIFTY Index Fund Gr,11.86,11.74,11.86
IDBI NIFTY Index Fund Gr Direct,11.9,11.78,11.9
IDBI Nifty Junior Index Fund Div,9.73,9.63,9.73
IDBI Nifty Junior Index Fund Div Direct,9.78,9.68,9.78
IDBI Nifty Junior Index Fund Gr,9.73,9.63,9.73
IDBI Nifty Junior Index Fund Gr Direct,9.78,9.68,9.78
IDBI Dynamic B.Fn A Div Payout,10.18,10.08,10.18
IDBI Dynamic B.Fn A Div Payout Direct,10.2,10.1,10.2
IDBI Dynamic B.Fn Gr,11.02,10.91,11.02
IDBI Dynamic B.Fn Gr Direct,11.05,10.94,11.05
IDBI Dynamic B.Fn Qly Div Payout,10.19,10.09,10.19
IDBI Dynamic B.Fn Qly Div Payout Direct,10.61,10.51,10.61
IDBI Mly In Pl Gr ,11.84,11.73,11.84
IDBI Mly In Pl Gr Direct,11.89,11.77,11.89
IDBI Mly In Pl Mly Div ,10.2,10.1,10.2
IDBI Mly In Pl Mly Div Direct,10.45,10.35,10.45
IDBI Mly In Pl Qly Div ,10.44,10.34,10.44
IDBI Mly In Pl Qly Div Direct,10.49,10.38,10.49
IDBI S T B.Fn Gr,12.55,12.49,12.55
IDBI S T B.Fn Gr Direct,12.62,12.55,12.62
IDBI S T B.Fn Mly Div,10.3,10.25,10.3
IDBI S T B.Fn Mly Div Direct,10.78,10.73,10.78
IDBI S T B.Fn Weely Div,10.19,10.14,10.19
IDBI S T B.Fn Weely Div Direct,10.19,10.14,10.19
IDBI UST Daily Div,1006.27,1006.27,1006.27
IDBI UST Daily Div Direct,1020.53,1020.53,1020.53
IDBI UST Gr,1330.13,1330.13,1330.13
IDBI UST Gr Direct,1330.8,1330.8,1330.8
IDBI UST Mly Div,1017.82,1017.82,1017.82
IDBI UST Mly Div Direct,1054.82,1054.82,1054.82
IDBI UST Weely Div,1009.23,1009.23,1009.23
IDBI UST Weely Div Direct,1038.95,1038.95,1038.95
IDBI RGESS--I(Pl A) Div-Direct,10.61,10.61,10.61
IDBI RGESS--I(Pl A) Div-Reg,10.58,10.58,10.58
IDBI RGESS--I(Pl A) Gr-Direct,10.61,10.61,10.61
IDBI RGESS--I(Pl A) Gr-Reg,10.58,10.58,10.58
IDBI FMP- III-368 days (September 2013) – -Div Direct,10.3,10.3,10.3
IDBI FMP- III-368 days (September 2013) – -Div Reg,10.3,10.3,10.3
IDBI FMP- III-368 days (September 2013) – -Gr Direct,10.3,10.3,10.3
IDBI FMP- III-368 days (September 2013) – -Gr Reg,10.3,10.3,10.3
IDBI FMP- III-370 days (August 2013)-I- Div Direct,10.41,10.41,10.41
IDBI FMP- III-370 days (August 2013)-I- Div Reg,10.41,10.41,10.41
IDBI FMP- III-370 days (August 2013)-I- Gr Direct,10.41,10.41,10.41
IDBI FMP- III-370 days (August 2013)-I- Gr Reg,10.41,10.41,10.41
IDBI FMP- III – 366 days (July 2013) – G-Div Direct,10.38,10.38,10.38
IDBI FMP- III – 366 days (July 2013) – G-Div Reg,10.38,10.38,10.38
IDBI FMP- III – 366 days (July 2013) – G-Gr Direct,10.38,10.38,10.38
IDBI FMP- III – 366 days (July 2013) – G-Gr Reg,10.38,10.38,10.38
IDBI FMP- III – 366 days (September 2013) – M Div Direct,0.0,0.0,0.0
IDBI FMP- III – 366 days (September 2013) – M Div Reg,10.13,10.13,10.13
IDBI FMP- III – 366 days (September 2013) – M Gr Direct,10.13,10.13,10.13
IDBI FMP- III – 366 days (September 2013) – M Gr Reg,10.13,10.13,10.13
IDBI FMP- III – 564 days (September 2013) – L Div Direct,0.0,0.0,0.0
IDBI FMP- III – 564 days (September 2013) – L Div Reg,10.22,10.22,10.22
IDBI FMP- III – 564 days (September 2013) – L Gr Direct,10.23,10.23,10.23
IDBI FMP- III – 564 days (September 2013) – L Gr Reg,10.22,10.22,10.22
IDBI FMP III 366 Days(March 2013)-D Div Direct,0.0,0.0,0.0
IDBI FMP III 366 Days(March 2013)-D Div Reg,10.59,10.59,10.59
IDBI FMP III 366 Days(March 2013)-D Gr Direct,10.6,10.6,10.6
IDBI FMP III 366 Days(March 2013)-D Gr Reg,10.59,10.59,10.59
IDBI FMP III 367 Days(Feb 2013)-A Direct Div,0.0,0.0,0.0
IDBI FMP III 367 Days(Feb 2013)-A Direct Gr,10.72,10.72,10.72
IDBI FMP III 367 Days(Feb 2013)-A Div,10.7,10.7,10.7
IDBI FMP III 367 Days(Feb 2013)-A Gr,10.7,10.7,10.7
IDBI FMP III 385 Days(March 2013)-C Div Direct,10.63,10.63,10.63
IDBI FMP III 385 Days(March 2013)-C Div Reg,10.6,10.6,10.6
IDBI FMP III 385 Days(March 2013)-C Gr Direct,10.63,10.63,10.63
IDBI FMP III 385 Days(March 2013)-C Gr Reg,10.6,10.6,10.6
IDBI FMP III 385 Days(Mar 2013)-B Div Direct,10.64,10.64,10.64
IDBI FMP III 385 Days(Mar 2013)-B Div Reg,10.64,10.64,10.64
IDBI FMP III 385 Days(Mar 2013)-B Gr Direct,10.64,10.64,10.64
IDBI FMP III 385 Days(Mar 2013)-B Gr Reg,10.64,10.64,10.64
IDBI FMP- III-24 Months (July 2013)-F-Div Direct,10.41,10.41,10.41
IDBI FMP- III-24 Months (July 2013)-F-Div Reg,10.4,10.4,10.4
IDBI FMP- III-24 Months (July 2013)-F-Gr Direct,10.41,10.41,10.41
IDBI FMP- III-24 Months (July 2013)-F-Gr Reg,10.4,10.4,10.4

IDFC Mutual Fund
Tax Advantage (ELSS) Fund-Direct Pl-Div,13.67,13.67,13.67
Tax Advantage (ELSS) Fund-Direct Pl-Gr,24.42,24.42,24.42
Tax Advantage (ELSS) Fund-Reg Pl-Div,12.22,12.22,12.22
Tax Advantage (ELSS) Fund-Reg Pl-Gr,24.36,24.36,24.36
IDFC-Money Manager Fund-Treasury Pl D-Gr,13.36,13.36,13.36
IDFC-Money Manager Fund-Treasury Pl D-Daily Div,10.02,10.02,10.02
IDFC-Money Manager Fund-Treasury Pl-Reg Pl-Gr,19.61,19.61,19.61
All Seasons B.Fn-Direct Pl-Gr,19.12,19.12,19.12
All Seasons B.Fn-Reg Pl-A Div,15.04,15.04,15.04
All Seasons B.Fn-Reg Pl-Fortnightly Div,10.58,10.58,10.58
All Seasons B.Fn-Reg Pl-Gr,19.05,19.05,19.05
All Seasons B.Fn-Reg Pl-Half Yly Div,11.55,11.55,11.55
All Seasons B.Fn-Reg Pl-Qly Div,12.4,12.4,12.4
AAF Of Fund-Aggressive Pl-Direct Pl-Div,12.49,12.49,12.49
AAF Of Fund-Aggressive Pl-Direct Pl-Gr,13.53,13.53,13.53
AAF Of Fund-Aggressive Pl-Reg Pl-Div,12.43,12.43,12.43
AAF Of Fund-Aggressive Pl-Reg Pl-Gr,13.54,13.54,13.54
AAF Of Fund-Conservative Pl-Direct Pl-Div,12.13,12.13,12.13
AAF Of Fund-Conservative Pl-Direct Pl-Gr,13.18,13.18,13.18
AAF Of Fund-Conservative Pl-Reg Pl-Div,12.09,12.09,12.09
AAF Of Fund-Conservative Pl-Reg Pl-Gr,13.17,13.17,13.17
AAF Of Fund-Moderate Pl-Dierct Pl-Gr,13.6,13.6,13.6
AAF Of Fund-Moderate Pl-Reg Pl-Div,12.78,12.78,12.78
AAF Of Fund-Moderate Pl-Reg Pl-Gr,13.6,13.6,13.6
Gov Sec's Fund-Provident Fund-Direct Pl-A Div,12.26,12.26,12.26
Gov Sec's Fund-Provident Fund-Direct Pl-Gr,19.92,19.92,19.92
Gov Sec's Fund-Provident Fund-Direct Pl-Qly Div,11.95,11.95,11.95
GSF-Provident Fund-Inst Pl B-Gr,20.27,20.27,20.27
GSF-Provident Fund-Inst Pl B-Qly Div,10.87,10.87,10.87
GSF-Provident Fund-Reg Pl-A Div,11.05,11.05,11.05
GSF-Provident Fund-Reg Pl-Gr,19.83,19.83,19.83
GSF-Provident Fund-Reg Pl-Qly Div,11.55,11.55,11.55
Arbitrage Fund-Direct Pl-Gr,16.45,16.45,16.45
Arbitrage Fund-Direct Pl-Div,12.62,12.62,12.62
Arbitrage Fund-Reg Pl-Gr,16.39,16.39,16.39
Arbitrage Fund-Reg Pl-Div,12.54,12.54,12.54
Arbitrage Fund-Pl B-Div,13.35,13.35,13.35
Arbitrage Fund-Pl B-Gr,16.92,16.92,16.92
Arbitrage Plus Fund-Direct Pl-Div,12.08,12.08,12.08
Arbitrage Plus Fund-Reg Pl-Div,12.03,12.03,12.03
Arbitrage Plus Fund-Reg Pl-Gr,14.56,14.56,14.56
Arbitrage Plus Fund-B-Div,12.21,12.21,12.21
Arbitrage Plus Fund-B-Gr,14.71,14.71,14.71
Classic Equity Fund-Direct Pl-Div,11.6,11.6,11.6
Classic Equity Fund-Direct Pl-Gr,22.77,22.77,22.77
Classic Equity Fund-Reg Pl-Div,11.01,11.01,11.01
Classic Equity Fund-Reg Pl-Gr,22.67,22.67,22.67
Classic Equity Fund-Pl B-Div,10.75,10.75,10.75
Classic Equity Fund-Pl B-Gr,18.03,18.03,18.03
Equity Fund-Direct Pl-Div,13.38,13.38,13.38
Equity Fund-Direct Pl-Gr,18.47,18.47,18.47
Equity Fund-Reg Pl-Div,12.73,12.73,12.73
Equity Fund-Reg Pl-Gr,18.39,18.39,18.39
Equity Fund-Pl B-Div,12.69,12.69,12.69
Equity Fund-Pl B-Gr,15.17,15.17,15.17
Imperial Equity Fund-Direct Pl-Div,13.4,13.4,13.4
Imperial Equity Fund-Direct Pl-Gr,20.43,20.43,20.43
Imperial Equity Fund-Reg Pl-Div,12.11,12.11,12.11
Imperial Equity Fund-Reg Pl-Gr,20.31,20.31,20.31
Imperial Equity Fund-Pl B-Div,12.17,12.17,12.17
Imperial Equity Fund-Pl B-Gr,17.5,17.5,17.5
Infrastructure Fund-Direct Pl-Div,7.96,7.96,7.96
Infrastructure Fund-Direct Pl-Gr,7.95,7.95,7.95
Infrastructure Fund-Reg Pl-Div,7.92,7.92,7.92
Infrastructure Fund-Reg Pl-Gr,7.91,7.91,7.91
Nifty Fund-Direct Pl-Div,12.47,12.47,12.47
Nifty Fund-Direct Pl-Gr,12.37,12.37,12.37
Nifty Fund-Reg Pl-Div,12.46,12.46,12.46
Nifty Fund-Reg Pl-Gr,12.36,12.36,12.36
Equity Fund-Direct Pl-Div,24.32,24.32,24.32
Equity Fund-Direct Pl-Gr,41.2,41.2,41.2
Equity Fund-Reg Pl-Div,24.16,24.16,24.16
Equity Fund-Reg Pl-Gr,40.93,40.93,40.93
Equity Fund-Pl B-Div,20.03,20.03,20.03
Equity Fund_Pl B-Gr,30.2,30.2,30.2
Sterling Equity Fund-Reg Pl-Div,13.26,13.26,13.26
Sterling Equity Fund-Reg Pl-Gr,21.85,21.85,21.85
Sterling Equity Fund-Direct Pl-Div,13.35,13.35,13.35
Sterling Equity Fund-Direct Pl-Gr,22.01,22.01,22.01
Gov Sec's Fund-IP-Reg Pl-Qly Div,10.02,10.02,10.02
Gov Sec's Fund-IP-Reg Pl-A Div,10.24,10.24,10.24
Gov Sec's Fund-IP-Reg Pl-Half Yly Div,10.14,10.14,10.14
GSF-Inv Pl-Gr,23.36,23.36,23.36
GSF-Inv Pl-Half Yly Div,11.29,11.29,11.29
GSF-Inv Pl-Qly Div,11.82,11.82,11.82
GSF-S T-Reg Pl-Gr,17.3,17.3,17.3
GSF-S T-Reg Pl-Qly Div,10.61,10.61,10.61
IDFC-SSIF-ST-Pl B-Gr,14.05,14.05,14.05
In Fund-Medium T Pl-Direct Pl-Bi Mly Div,11.15,11.15,11.15
In Fund-Medium T Pl-Direct Pl-Daily Div,10.27,10.27,10.27
In Fund-Medium T Pl-Direct Pl-Fortnightly Div,10.18,10.18,10.18
In Fund-Medium T Pl-Direct Pl-Gr,20.86,20.86,20.86
In Fund-Medium T Pl-Direct Pl-Mly Div,10.32,10.32,10.32
In Fund-Medium T Pl-Direct Pl-Quartely Div,10.47,10.47,10.47
IDFC-SSIF-Medium T-Reg Pl-Daily Div ,10.01,10.01,10.01
IDFC-SSIF-Medium T-Reg Pl-Fortnightly Div ,10.14,10.14,10.14
IDFC-SSIF-Medium T-Reg Pl-Mly Div ,10.16,10.16,10.16
IDFC-SSIF-Medium T-Reg Pl-Qly Div ,10.36,10.36,10.36
IDFC-SSIF-Medium T-Reg Pl-BiMly Div ,10.88,10.88,10.88
IDFC-SSIF-Medium T-Reg Pl-Gr ,20.7,20.7,20.7
IDFC-SSIF-ST-Pl B-Mly Div,10.24,10.24,10.24
IDFC-SSIF-S T-Pl F Div,10.44,10.44,10.44
IDFC-SSIF-S T-Pl F Gr,13.34,13.34,13.34
In Fund-S T-Reg Pl-Fortnightly Div,10.24,10.24,10.24
In Fund-S T-Direct Pl-Fortnightly Div,10.27,10.27,10.27
In Fund-S T-Direct Pl-Gr,25.43,25.43,25.43
In Fund-S T-Direct Pl-Mly Div,10.23,10.23,10.23
IDFC-SSIF-S T-Pl B-Fortnightly Div,10.91,10.91,10.91
IDFC-SSIF-ST-Pl C-Fortnightly Div,11.0,11.0,11.0
IDFC-SSIF-ST-Pl C-Gr,14.21,14.21,14.21
IDFC-SSIF-ST-Pl C-Mly Div,11.2,11.2,11.2
IDFC-SSIF-ST-Pl D-Gr,16.58,16.58,16.58
IDFC-SSIF-ST-Pl D-Mly Div,13.25,13.25,13.25
IDFC-SSIF-ST-Pl D-Fortnightly Div,11.38,11.38,11.38
Baning Debt Fund-Direct Pl-Div ,10.45,10.45,10.45
Baning Debt Fund-Direct Pl-Fortnightly Div,10.07,10.07,10.07
Baning Debt Fund-Direct Pl-Gr ,10.66,10.66,10.66
Baning Debt Fund-Direct Pl-Mly Div,10.13,10.13,10.13
Baning Debt Fund-Reg Pl-Div ,10.44,10.44,10.44
Baning Debt Fund-Reg Pl-Fortnightly Div,10.1,10.1,10.1
Baning Debt Fund-Reg Pl-Gr ,10.65,10.65,10.65
Baning Debt Fund-Reg Pl-Mly Div,10.14,10.14,10.14
Baning Debt Fund-Reg Pl-Qly Div,10.34,10.34,10.34
Dynamic B.Fn-Gr,23.85,23.85,23.85
Dynamic B.Fn-Direct Pl-A Div,10.47,10.47,10.47
Dynamic B.Fn-Direct Pl-Div,10.49,10.49,10.49
Dynamic B.Fn-Direct Pl-Gr,14.29,14.29,14.29
Dynamic B.Fn-Direct Pl-Half Yly Div,9.47,9.47,9.47
Dynamic B.Fn-Direct Pl-Qly Div,10.12,10.12,10.12
